hour,tide_variation,current_dir,wind_dir,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.208333333,0.257847534,0.0725,0,0.442487823,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.180866966,0.055300926,0.360833333,0.470887973,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.116591928,0.035671296,0.455,0.386286999,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.313901345,0.093217593,0.485555556,0.280029974,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.182361734,0.626018519,0.510277778,0.117647059,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.26980568,0.667824074,0.556111111,0.086324466,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.168161435,0.607314815,0.594166667,0.31022855,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.079970105,0.57125,0.626666667,0.451704758,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.092675635,0.535416667,0.611111111,0.41843387,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.583333333,0.214499253,0.558472222,0.666111111,0.390783065,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.23916293,0.506898148,0.626666667,0.275983514,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.301943199,0.293148148,0.724444444,0.128437617,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.232436472,0.139074074,0.712222222,0.319745223,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.085201794,0.113888889,0.828055556,0.402547771,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.065769806,0.110138889,0.779166667,0.34844511,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.833333333,0.117339312,0.101990741,0.725833333,0.185537655,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.134529148,0.45462963,0.961944444,0.064143874,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.435724963,0.629467593,0.451666667,0.183739228,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.19431988,0.580185185,0.351944444,0.330910453,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.140508221,0.564606481,0.36,0.410041214,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.183856502,0.548726852,0.473611111,0.374072686,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.07922272,0.517800926,0.423888889,0.320044961,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.11509716,0.506203704,0.4975,0.198126639,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.390134529,0.255694444,0.280555556,0.136980142,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.353512706,0.112476852,0.643333333,0.323791682,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.186846039,0.071365741,0.136666667,0.404421131,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.07922272,0.053171296,0.021666667,0.433945298,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.095665172,0.044699074,0.087777778,0.373398276,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.215994021,0.030185185,0,0.239790184,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.290732436,0.506273148,0.004444444,0.063319595,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.219730942,0.599467593,0.648888889,0.128962158,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.5,0.17264574,0.57775463,0.764722222,0.256350693,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.541666667,0.150224215,0.568564815,0.583888889,0.406669164,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.583333333,0.116591928,0.529722222,0.716111111,0.375946047,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.116591928,0.550347222,0.515833333,0.340576995,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.666666667,0.402092676,0.488842593,0.615555556,0.146871487,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.272047833,0.246782407,0.698611111,0.125290371,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.2122571,0.138611111,0.621111111,0.28219626,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.167414051,0.089490741,0.563888889,0.384563507,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.833333333,0.139013453,0.087523148,0.665277778,0.36957662,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.186846039,0.08125,0.5825,0.212588985,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.263826607,0.11400463,0.611944444,0.064818284,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.329596413,0.581134259,0.595,0.092169352,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.110612855,0.565787037,0.571111111,0.278081678,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.108370703,0.550833333,0.561388889,0.351517422,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.155455904,0.560300926,0.217777778,0.337504683,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.118086697,0.511990741,0,0.263994005,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.17264574,0.428611111,0.458611111,0.179917572,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.188340807,0.231574074,0.457777778,0.133757962,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.582212257,0.125300926,0.399444444,0.290895466,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.461883408,0.071435185,0.426111111,0.367553391,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.168161435,0.052106481,0,0.398950918,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.107623318,0.047083333,0.121944444,0.337504683,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.27877429,0.030972222,0.996944444,0.19730236,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.266816143,0.884490741,0.954722222,0.049981266,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.5,0.19431988,0.581435185,0.689166667,0.104758336,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.541666667,0.386397608,0.55025463,0.792777778,0.235518921,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.583333333,0.31838565,0.558819444,0.909722222,0.383289621,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.232436472,0.536203704,0.836666667,0.351067816,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.666666667,0.159192825,0.517384259,0.783611111,0.379767703,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.708333333,0.16367713,0.449884259,0.737222222,0.176095916,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.75,0.149476831,0.254259259,0.781666667,0.161183964,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.233931241,0.1375,0.841388889,0.305357812,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.833333333,0.373692078,0.103680556,0,0.321468715,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.151718984,0.088541667,0,0.235443986,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.186098655,0.061111111,0,0.204645935,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.272047833,0.26275463,0.084444444,0.082053203,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.400597907,0.764814815,0.1925,0.089022106,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.130792227,0.619976852,0.453055556,0.175946047,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.286995516,0.558310185,0.155,0.272911203,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.294469357,0.573587963,0.191944444,0.350243537,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.304932735,0.529305556,0.309444444,0.254252529,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.388639761,0.456666667,0.169166667,0.177369801,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.2122571,0.325694444,0.188888889,0.126039715,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.210014948,0.151018519,0.215,0.210041214,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.25186846,0.088263889,0.431388889,0.298763582,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.159192825,0.05,0.52,0.322367928,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.252615845,0.031666667,0.541944444,0.307081304,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.935724963,0.097824074,0.529444444,0.236193331,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.428251121,0.796342593,0.558888889,0.113900337,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.541666667,0.298953662,0.723726852,0.5575,0.057025103,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.583333333,0.280269058,0.551736111,0.536666667,0.108055451,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.230941704,0.554675926,0.581388889,0.243986512,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.20328849,0.536481481,0.633888889,0.255526414,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.26083707,0.491365741,0.593333333,0.230573248,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.511958146,0.48,0.573055556,0.245260397,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.791666667,0.136023916,0.316574074,0.594166667,0.162757587,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.833333333,0.277279522,0.145601852,0.567777778,0.26272012,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.283258595,0.090115741,0.515555556,0.335706257,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.322869955,0.074166667,0.4975,0.343349569,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.168161435,0.067615741,0.502222222,0.288497565,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.220478326,0.08525463,0.573611111,0.170176096,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.207772795,0.333078704,0.546388889,0.030947921,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.149476831,0.614097222,0.538888889,0.091045335,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.19058296,0.622013889,0.528333333,0.113076058,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.094170404,0.534421296,0.556666667,0.213563132,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.224962631,0.555324074,0.525,0.224653428,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.26083707,0.468240741,0.524722222,0.142675159,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.310911809,0.316590909,0.521944444,0.121891073,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.19955157,0.510861111,0,0.236597977,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.583333333,0.360239163,0.189201389,0.671944444,0.22180592,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.625,0.319133034,0.10337963,0.000277778,0.347995504,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.666666667,0.136023916,0.071689815,0,0.4454852,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.708333333,0.077727952,0.07287037,0.723055556,0.367478456,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.274289985,0.056064815,0,0.244885725,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.417040359,0.490069444,0.949722222,0.088197827,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.400597907,0.667916667,0.050833333,0.149644061,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.58445441,0.572199074,0.049722222,0.271412514,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.326606876,0.587152778,0.136111111,0.505507681,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.095665172,0.542708333,0.052777778,0.491569876,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.213751868,0.519097222,0.180277778,0.427351068,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.405829596,0.455648148,0.105,0.238591233,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.429745889,0.235486111,0.617222222,0.22113151,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.453662182,0.107615741,0.168611111,0.458074185,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.189835575,0.068425926,0.159166667,0.579318096,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.101644245,0.052777778,0.152777778,0.53136006,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.215246637,0.047523148,0.1575,0.384038966,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.573243647,0.586319444,0.160277778,0.358261521,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.355007474,0.252083333,0.125833333,0.147021356,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.209267564,0.606782408,0.096111111,0.117946797,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.144245142,0.566203704,0.015,0.315249157,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.068759342,0.550648148,0.747222222,0.43431997,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.5,0.209267564,0.551157408,0.765,0.4659423,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.541666667,0.165171898,0.531805556,0.823055556,0.40726864,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.583333333,0.266068759,0.457708333,0.798888889,0.208017984,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.440209268,0.215138889,0.849444444,0.236193331,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.666666667,0.099402093,0.146111111,0.848333333,0.445110528,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.090433483,0.110833333,0.919722222,0.400749344,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.108370703,0.098703704,0.964444444,0.281603597,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.494768311,0.410277778,0.988888889,0.126414387,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.335575486,0.712407407,0.002777778,0.135856126,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.517189836,0.615092593,0.020555556,0.294117647,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.192077728,0.588611111,0.012777778,0.496890221,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.085201794,0.570925926,0.025833333,0.470213563,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.134529148,0.542615741,0.030833333,0.475458973,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.417787743,0.521481481,0.064166667,0.382390408,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.355754858,0.430416667,0.043055556,0.204571,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.532137519,0.190300926,0.090277778,0.230947921,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.36696562,0.098125,0.113333333,0.414012739,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.089686099,0.06212963,0.104444444,0.457699513,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.092675635,0.04912037,0.179722222,0.421431248,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.174887892,0.516574074,0.133333333,0.379617834,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.30941704,0.825555556,0.058333333,0.26002248,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.178624813,0.81125,0.609166667,0.090221057,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.339312407,0.654560185,0,0.147321094,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.174140508,0.560856481,0.921111111,0.365979768,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.5,0.035874439,0.555439815,0.621388889,0.417684526,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.116591928,0.547384259,0.769722222,0.419482952,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.583333333,0.290732436,0.528865741,0.8325,0.3795429,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.340059791,0.396921296,0.802222222,0.165155489,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.666666667,0.262331839,0.209560185,0.834722222,0.336980142,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.127055306,0.13787037,0.921111111,0.392356688,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.067264574,0.101898148,0.035833333,0.321843387,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.791666667,0.204035874,0.075162037,0.018888889,0.220906707,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.833333333,0.3632287,0.807731481,0.968333333,0.139228175,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.342301943,0.680138889,0.044722222,0.178119146,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.478325859,0.578518519,0.991944444,0.35384039,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.191330344,0.584375,0.958611111,0.49434245,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.146487294,0.562476852,0.0525,0.383964031,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.102391629,0.526273148,0,0.38089172,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.393124066,0.516898148,0.015277778,0.26863994,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.263826607,0.330046296,0,0.157287374,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.36696562,0.140300926,0.918055556,0.273660547,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.213751868,0.089166667,0.063611111,0.370775571,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.068011958,0.065185185,0.173333333,0.375346572,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.068011958,0.056527778,0.457222222,0.351067816,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.355007474,0.349305556,0.135,0.252229299,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
