hour,dif_tide_height,water_temp,current_speed,wind_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.166666667,0.114893617,0.208216706,0.349269389,0.122641509,0.377457551,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.063829787,0.230425015,0.442487823,0,0.243967828,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.038297872,0.225453005,0.470887973,0.179245283,0.171023235,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.038297872,0.234789334,0.386286999,0.301886792,0.170352994,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.076595745,0.244070419,0.280029974,0.273584906,0.23603664,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.089361702,0.256997643,0.117647059,0.20754717,0.342828418,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.068085106,0.265892015,0.086324466,0.273584906,0.466711349,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.046808511,0.26340601,0.31022855,0.235849057,0.57126899,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.034042553,0.272797584,0.451704758,0.377358491,0.651027703,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.025531915,0.261030495,0.41843387,0.433962264,0.68085344,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.05106383,0.240148055,0.390783065,0.330188679,0.630473637,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.625,0.076595745,0.236170448,0.275983514,0.367924528,0.538762288,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.068085106,0.231529906,0.128437617,0.283018868,0.410299374,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.708333333,0.059574468,0.266112994,0.319745223,0.235849057,0.292225201,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.038297872,0.291359753,0.402547771,0.122641509,0.206322609,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.025531915,0.289426193,0.34844511,0.141509434,0.192470956,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.038297872,0.282023424,0.185537655,0.08490566,0.250446828,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.068085106,0.277659104,0.064143874,0.113207547,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.072340426,0.283128315,0.183739228,0.066037736,0.464477212,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.072340426,0.287492634,0.330910453,0.179245283,0.563784629,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.034042553,0.27456541,0.410041214,0.311320755,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.029787234,0.26412419,0.374072686,0.20754717,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.038297872,0.249594873,0.320044961,0.20754717,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.05106383,0.231806129,0.198126639,0.103773585,0.562454302,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.224348115,0.136980142,0.094339623,0.458627833,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.089361702,0.244180907,0.323791682,0.113207547,0.31236652,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.042553191,0.239153654,0.404421131,0.132075472,0.213025022,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.034042553,0.241529169,0.433945298,0.094339623,0.154490617,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.034042553,0.251031232,0.373398276,0.103773585,0.1493521,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.089361702,0.262687832,0.239790184,0.028301887,0.223637176,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.072340426,0.27384723,0.063319595,0.113207547,0.321045576,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.059574468,0.281581467,0.128962158,0.141509434,0.420576408,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.059574468,0.290752062,0.256350693,0.066037736,0.51720286,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.038297872,0.278763995,0.406669164,0.113207547,0.581099196,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.029787234,0.257826311,0.375946047,0.179245283,0.594615729,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.625,0.05106383,0.242965527,0.340576995,0.103773585,0.562890974,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.666666667,0.085106383,0.240313789,0.146871487,0.132075472,0.469504021,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.708333333,0.09787234,0.256058486,0.125290371,0.150943396,0.354892761,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.75,0.085106383,0.295668827,0.28219626,0.377358491,0.24497319,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.791666667,0.080851064,0.292188421,0.384563507,0.377358491,0.182193923,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.05106383,0.290310106,0.36957662,0.188679245,0.172363718,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.09787234,0.278598262,0.212588985,0.235849057,0.238047364,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.072340426,0.275615056,0.064818284,0.320754717,0.331992851,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.059574468,0.271637449,0.092169352,0.150943396,0.426273458,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.063829787,0.279150707,0.278081678,0.08490566,0.499888293,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.05106383,0.276333235,0.351517422,0.141509434,0.577758977,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.034042553,0.260312316,0.337504683,0.047169811,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.034042553,0.260809517,0.263994005,0.037735849,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.252191367,0.179917572,0.150943396,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.080851064,0.236225692,0.133757962,0.188679245,0.415661305,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.110638298,0.25246759,0.290895466,0.066037736,0.288203753,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.089361702,0.243738951,0.367553391,0.198113208,0.178842717,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.072340426,0.250092074,0.398950918,0,0.136505809,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.046808511,0.250975987,0.337504683,0.20754717,0.141085791,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.26412419,0.19730236,0.169811321,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.072340426,0.279095463,0.049981266,0.113207547,0.286863271,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.093617021,0.304839422,0.104758336,0.273584906,0.385500447,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.119148936,0.293072333,0.235518921,0.141509434,0.471403038,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.085106383,0.300364614,0.383289621,0.188679245,0.56445487,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.625,0.093617021,0.302905864,0.351067816,0.283018868,0.561438785,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.666666667,0.059574468,0.286442987,0.379767703,0.179245283,0.538203753,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.708333333,0.068085106,0.249152917,0.176095916,0.245283019,0.465147453,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.75,0.059574468,0.280366088,0.161183964,0.132075472,0.349977659,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.791666667,0.068085106,0.29909399,0.305357812,0.066037736,0.263181412,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.072340426,0.292796111,0.321468715,0.009433962,0.204219112,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.063829787,0.292961845,0.235443986,0.028301887,0.207104558,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.080851064,0.288542281,0.204645935,0,0.236818588,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.089361702,0.29837581,0.082053203,0.103773585,0.279602324,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.093617021,0.297768121,0.089022106,0.122641509,0.384159964,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.059574468,0.299149234,0.175946047,0.103773585,0.468432734,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.068085106,0.294287714,0.272911203,0.08490566,0.521336014,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.042553191,0.28318356,0.350243537,0.150943396,0.56445487,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.063829787,0.264455657,0.254252529,0.141509434,0.55909294,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.085106383,0.271250737,0.177369801,0.198113208,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.080851064,0.26777033,0.126039715,0.188679245,0.408958892,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.10212766,0.269814378,0.210041214,0.216981132,0.330205541,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.068085106,0.253848704,0.298763582,0.160377358,0.220062556,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.046808511,0.277272393,0.322367928,0.103773585,0.167560322,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.068085106,0.283570271,0.307081304,0.245283019,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.174468085,0.279150707,0.236193331,0.20754717,0.204535299,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.204255319,0.284233206,0.113900337,0.264150943,0.241510277,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.157446809,0.296000295,0.057025103,0.216981132,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.076595745,0.304949912,0.108055451,0.254716981,0.462913315,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.625,0.089361702,0.298928256,0.243986512,0.386792453,0.555853441,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.089361702,0.300475103,0.255526414,0.462264151,0.597073279,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.080851064,0.298265321,0.230573248,0.141509434,0.590705987,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.75,0.106382979,0.292851355,0.245260397,0.160377358,0.486818588,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.791666667,0.05106383,0.298210076,0.162757587,0.169811321,0.402033065,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.833333333,0.09787234,0.288818504,0.26272012,0.188679245,0.296693476,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.089361702,0.283349293,0.335706257,0.141509434,0.199731903,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.10212766,0.284785651,0.343349569,0.29245283,0.1737042,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.076595745,0.280808043,0.288497565,0.311320755,0.192582663,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.093617021,0.282410136,0.170176096,0.462264151,0.261840929,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.085106383,0.281415734,0.030947921,0.349056604,0.348448556,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.046808511,0.277493371,0.091045335,0.358490566,0.419906166,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.063829787,0.287271656,0.113076058,0.339622642,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.038297872,0.291414997,0.213563132,0.518867925,0.528932082,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.034042553,0.278377284,0.224653428,0.358490566,0.533958892,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.05106383,0.27080878,0.142675159,0.377358491,0.504691689,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.076595745,0.271079981,0.121891073,0.330188679,0.424374441,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.085106383,0.331025339,0.236597977,0.028301887,0.465147453,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.09787234,0.315059664,0.22180592,0.08490566,0.299486148,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.059574468,0.313678551,0.347995504,0.075471698,0.154155496,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.038297872,0.343565852,0.4454852,0.037735849,0.067582663,1,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.034042553,0.373066441,0.367478456,0.103773585,0.046358356,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.072340426,0.377983206,0.244885725,0.028301887,0.118409294,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.106382979,0.378867119,0.088197827,0.08490566,0.251675603,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.09787234,0.414278875,0.149644061,0.179245283,0.404937444,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.09787234,0.400799204,0.271412514,0.08490566,0.567582663,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.059574468,0.365000736,0.505507681,0.122641509,0.708221627,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.332848409,0.491569876,0.198113208,0.756590706,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.05106383,0.319203005,0.427351068,0.235849057,0.717052349,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.10212766,0.319479228,0.238591233,0.132075472,0.590065046,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.127659574,0.320639364,0.22113151,0.169811321,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.106382979,0.322075722,0.458074185,0.141509434,0.207551385,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.05106383,0.33456099,0.579318096,0.188679245,0.063337802,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.025531915,0.338538598,0.53136006,0.198113208,0.030942806,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.046808511,0.33759944,0.384038966,0.264150943,0.097520107,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.110638298,0.362956688,0.358261521,0.245283019,0.217381591,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.076595745,0.367486741,0.147021356,0.254716981,0.359025916,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.046808511,0.363122422,0.117946797,0.122641509,0.477770331,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.046808511,0.365442693,0.315249157,0.132075472,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.378535651,0.43431997,0.066037736,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.034042553,0.345167944,0.4659423,0.132075472,0.611148347,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.055319149,0.331356806,0.40726864,0.169811321,0.534182306,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.076595745,0.332682675,0.208017984,0.254716981,0.42368494,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.625,0.085106383,0.367818208,0.236193331,0.462264151,0.284629133,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.05106383,0.397815999,0.445110528,0.424528302,0.164655943,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.025531915,0.397815999,0.400749344,0.471698113,0.100759607,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.034042553,0.379474809,0.281603597,0.188679245,0.102778035,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.791666667,0.089361702,0.373729375,0.126414387,0.452830189,0.198949955,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.068085106,0.386711844,0.135856126,0.537735849,0.345174263,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.10212766,0.396213907,0.294117647,0.603773585,0.499218052,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.063829787,0.386546111,0.496890221,0.433962264,0.635165326,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.029787234,0.375165734,0.470213563,0.320754717,0.713918678,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.017021277,0.355332941,0.475458973,0.29245283,0.721514745,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.080851064,0.338207131,0.382390408,0.273584906,0.648738628,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.089361702,0.339256777,0.204571,0.349056604,0.5032395,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.093617021,0.33759944,0.230947921,0.283018868,0.342381591,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.080851064,0.34500221,0.414012739,0.349056604,0.187444147,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.025531915,0.356161609,0.457699513,0.245283019,0.091041108,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.046808511,0.353730848,0.421431248,0.226415094,0.099307417,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.063829787,0.376602092,0.379617834,0.141509434,0.181523682,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.076595745,0.393396435,0.26002248,0.047169811,0.292560322,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.072340426,0.399970536,0.090221057,0.094339623,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.05106383,0.405384502,0.147321094,0.018867925,0.510835567,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.392402033,0.365979768,0.047169811,0.593386952,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.017021277,0.394004125,0.417684526,0.160377358,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.055319149,0.372845463,0.419482952,0.132075472,0.589030384,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.059574468,0.355277696,0.3795429,0.490566038,0.506702413,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.068085106,0.356769299,0.165155489,0.311320755,0.385165326,0,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
0.666666667,0.085106383,0.406047437,0.336980142,0.5,0.27256479,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.034042553,0.405163524,0.392356688,0.471698113,0.178006841,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.034042553,0.393783147,0.321843387,0.320754717,0.153820375,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.791666667,0.05106383,0.376767825,0.220906707,0.235849057,0.203753351,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.076595745,0.378204184,0.139228175,0.20754717,0.306188561,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.085106383,0.391628609,0.178119146,0.226415094,0.433087578,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.080851064,0.391904832,0.35384039,0.179245283,0.558422699,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.042553191,0.39345168,0.49434245,0.20754717,0.655160858,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.046808511,0.379916765,0.383964031,0.150943396,0.688002681,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.046808511,0.378590896,0.38089172,0.037735849,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.068085106,0.348316883,0.26863994,0.226415094,0.585902592,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.068085106,0.346991014,0.157287374,0.009433962,0.457774799,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.358647614,0.273660547,0.113207547,0.320375335,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.059574468,0.37074617,0.370775571,0.169811321,0.208333333,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.017021277,0.362017531,0.375346572,0.235849057,0.161974978,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.034042553,0.358039923,0.351067816,0.056603774,0.185433423,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.068085106,0.370580436,0.252229299,0.283018868,0.282171582,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.055319149,0.385606954,0.144848258,0.018867925,0.383042895,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.055319149,0.415358655,0.043904765,0.037735849,0.484361037,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.042553191,0.399197113,0.188684901,0.301886792,0.572832887,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.017021277,0.40560548,0.337354814,0.188679245,0.609807864,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.021276596,0.381408368,0.374147621,0.094339623,0.613941019,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.021276596,0.39345168,0.361708505,0.122641509,0.58668454,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.055319149,0.352294491,0.242038216,0.216981132,0.5032395,1,1,5,0.178403756,0.201466068,0.051938635,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.044182151
