hour,wave_height,current_speed,wind_speed,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.875,0.255718475,0.156463095,0.226415094,0.664424514,0.483914209,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.224046921,0.33136006,0.235849057,0.550822123,0.609472743,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.255131965,0.497115024,0.330188679,0.397608371,0.713695263,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.255718475,0.416410641,0.235849057,0.277279522,0.751563896,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.248093842,0.44615961,0.226415094,0.141255605,0.737078627,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.240469209,0.283776695,0.150943396,0.226457399,0.674262735,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.262170088,0.159010865,0.141509434,0.250373692,0.537086685,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.28797654,0.349269389,0.122641509,0.439461883,0.377457551,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.293841642,0.442487823,0,0.257847534,0.243967828,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.309677419,0.470887973,0.179245283,0.180866966,0.171023235,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.312609971,0.386286999,0.301886792,0.116591928,0.170352994,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.310263929,0.280029974,0.273584906,0.313901345,0.23603664,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.258064516,0.117647059,0.20754717,0.182361734,0.342828418,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.215249267,0.086324466,0.273584906,0.26980568,0.466711349,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.201759531,0.31022855,0.235849057,0.168161435,0.57126899,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.203519062,0.451704758,0.377358491,0.079970105,0.651027703,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.188269795,0.41843387,0.433962264,0.092675635,0.68085344,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.210557185,0.390783065,0.330188679,0.214499253,0.630473637,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.625,0.228152493,0.275983514,0.367924528,0.23916293,0.538762288,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.28914956,0.128437617,0.283018868,0.301943199,0.410299374,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.708333333,0.301466275,0.319745223,0.235849057,0.232436472,0.292225201,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.75,0.279178886,0.402547771,0.122641509,0.085201794,0.206322609,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.270381232,0.34844511,0.141509434,0.065769806,0.192470956,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.26803519,0.185537655,0.08490566,0.117339312,0.250446828,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.241642229,0.064143874,0.113207547,0.134529148,0.348190349,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.194134897,0.183739228,0.066037736,0.435724963,0.464477212,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.182991202,0.330910453,0.179245283,0.19431988,0.563784629,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.158357771,0.410041214,0.311320755,0.140508221,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.173020528,0.374072686,0.20754717,0.183856502,0.668626115,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.152492669,0.320044961,0.20754717,0.07922272,0.64399017,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.156598241,0.198126639,0.103773585,0.11509716,0.562454302,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.167741935,0.136980142,0.094339623,0.390134529,0.458627833,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.185923754,0.323791682,0.113207547,0.353512706,0.31236652,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.213489736,0.404421131,0.132075472,0.186846039,0.213025022,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.188856305,0.433945298,0.094339623,0.07922272,0.154490617,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.150146627,0.373398276,0.103773585,0.095665172,0.1493521,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.141935484,0.239790184,0.028301887,0.215994021,0.223637176,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.148387097,0.063319595,0.113207547,0.290732436,0.321045576,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.121994135,0.128962158,0.141509434,0.219730942,0.420576408,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.107917888,0.256350693,0.066037736,0.17264574,0.51720286,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.541666667,0.113782991,0.406669164,0.113207547,0.150224215,0.581099196,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.095014663,0.375946047,0.179245283,0.116591928,0.594615729,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.625,0.117888563,0.340576995,0.103773585,0.116591928,0.562890974,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.666666667,0.120821115,0.146871487,0.132075472,0.402092676,0.469504021,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.125513196,0.125290371,0.150943396,0.272047833,0.354892761,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.133564383,0.28219626,0.377358491,0.2122571,0.24497319,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.146627566,0.384563507,0.377358491,0.167414051,0.182193923,0,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.833333333,0.173020528,0.36957662,0.188679245,0.139013453,0.172363718,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.232258065,0.212588985,0.235849057,0.186846039,0.238047364,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.202932551,0.064818284,0.320754717,0.263826607,0.331992851,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.166568915,0.092169352,0.150943396,0.329596413,0.426273458,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.149560117,0.278081678,0.08490566,0.110612855,0.499888293,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.157771261,0.351517422,0.141509434,0.108370703,0.577758977,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.147800587,0.337504683,0.047169811,0.155455904,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.137243402,0.263994005,0.037735849,0.118086697,0.580764075,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.143695015,0.179917572,0.150943396,0.17264574,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.162463343,0.133757962,0.188679245,0.188340807,0.415661305,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.176539589,0.290895466,0.066037736,0.582212257,0.288203753,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.182991202,0.367553391,0.198113208,0.461883408,0.178842717,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.170674487,0.398950918,0,0.168161435,0.136505809,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.158944281,0.337504683,0.20754717,0.107623318,0.141085791,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.144281525,0.19730236,0.169811321,0.27877429,0.19950849,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.135483871,0.049981266,0.113207547,0.266816143,0.286863271,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.103225807,0.104758336,0.273584906,0.19431988,0.385500447,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.541666667,0.096774194,0.235518921,0.141509434,0.386397608,0.471403038,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.130205279,0.383289621,0.188679245,0.31838565,0.56445487,0,1,12,0.057517659,0.234334358,0.018335298,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012246444
0.625,0.117888563,0.351067816,0.283018868,0.232436472,0.561438785,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.108504399,0.379767703,0.179245283,0.159192825,0.538203753,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.708333333,0.107331378,0.176095916,0.245283019,0.16367713,0.465147453,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.106744868,0.161183964,0.132075472,0.149476831,0.349977659,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.791666667,0.104985338,0.305357812,0.066037736,0.233931241,0.263181412,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.833333333,0.096187684,0.321468715,0.009433962,0.373692078,0.204219112,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.096774194,0.235443986,0.028301887,0.151718984,0.207104558,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.09032258,0.204645935,0,0.186098655,0.236818588,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.079765396,0.082053203,0.103773585,0.272047833,0.279602324,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.071554252,0.089022106,0.122641509,0.400597907,0.384159964,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.068621701,0.175946047,0.103773585,0.130792227,0.468432734,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.065689149,0.272911203,0.08490566,0.286995516,0.521336014,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.068621701,0.350243537,0.150943396,0.294469357,0.56445487,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.062170088,0.254252529,0.141509434,0.304932735,0.55909294,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.065102639,0.177369801,0.198113208,0.388639761,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.099706745,0.126039715,0.188679245,0.2122571,0.408958892,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.100879765,0.210041214,0.216981132,0.210014948,0.330205541,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.08856305,0.298763582,0.160377358,0.25186846,0.220062556,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.096187684,0.322367928,0.103773585,0.159192825,0.167560322,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.136070381,0.307081304,0.245283019,0.252615845,0.158735478,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.156598241,0.236193331,0.20754717,0.935724963,0.204535299,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.13372434,0.113900337,0.264150943,0.428251121,0.241510277,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.104398827,0.057025103,0.216981132,0.298953662,0.348190349,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.092082111,0.108055451,0.254716981,0.280269058,0.462913315,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.080938416,0.243986512,0.386792453,0.230941704,0.555853441,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.092668622,0.255526414,0.462264151,0.20328849,0.597073279,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.708333333,0.085630499,0.230573248,0.141509434,0.26083707,0.590705987,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.08739003,0.245260397,0.160377358,0.511958146,0.486818588,0,1,12,0.057517659,0.234334358,0.018335298,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012246444
0.791666667,0.083284457,0.162757587,0.169811321,0.136023916,0.402033065,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.833333333,0.118475073,0.26272012,0.188679245,0.277279522,0.296693476,0,1,3,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.875,0.131378299,0.335706257,0.141509434,0.283258595,0.199731903,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.194134897,0.343349569,0.29245283,0.322869955,0.1737042,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.290322581,0.288497565,0.311320755,0.168161435,0.192582663,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.316129033,0.170176096,0.462264151,0.220478326,0.261840929,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.316129033,0.030947921,0.349056604,0.207772795,0.348448556,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.300879765,0.091045335,0.358490566,0.149476831,0.419906166,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.272727273,0.113076058,0.339622642,0.19058296,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.258651026,0.213563132,0.518867925,0.094170404,0.528932082,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.278005865,0.224653428,0.358490566,0.224962631,0.533958892,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.320821114,0.142675159,0.377358491,0.26083707,0.504691689,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.337030125,0.121891073,0.330188679,0.310911809,0.424374441,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.070967742,0.236597977,0.028301887,0.19955157,0.465147453,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.085043988,0.22180592,0.08490566,0.360239163,0.299486148,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.625,0.060997068,0.347995504,0.075471698,0.319133034,0.154155496,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.666666667,0.070967742,0.4454852,0.037735849,0.136023916,0.067582663,1,1,6,0.071644803,0.234334358,0.023074317,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.015254343
0.708333333,0.071554252,0.367478456,0.103773585,0.077727952,0.046358356,0,1,6,0.071644803,0.234334358,0.023074317,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.015254343
0.75,0.055131965,0.244885725,0.028301887,0.274289985,0.118409294,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.791666667,0.057478006,0.088197827,0.08490566,0.417040359,0.251675603,0,1,3,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.833333333,0.028739003,0.149644061,0.179245283,0.400597907,0.404937444,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.02170088,0.271412514,0.08490566,0.58445441,0.567582663,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.024633431,0.505507681,0.122641509,0.326606876,0.708221627,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.02228739,0.491569876,0.198113208,0.095665172,0.756590706,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.02228739,0.427351068,0.235849057,0.213751868,0.717052349,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.02228739,0.238591233,0.132075472,0.405829596,0.590065046,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.032258064,0.22113151,0.169811321,0.429745889,0.408176944,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.046920821,0.458074185,0.141509434,0.453662182,0.207551385,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.056304985,0.579318096,0.188679245,0.189835575,0.063337802,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.070381232,0.53136006,0.198113208,0.101644245,0.030942806,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.073900293,0.384038966,0.264150943,0.215246637,0.097520107,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.069794722,0.358261521,0.245283019,0.573243647,0.217381591,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.073900293,0.147021356,0.254716981,0.355007474,0.359025916,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.055131965,0.117946797,0.122641509,0.209267564,0.477770331,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.049853372,0.315249157,0.132075472,0.144245142,0.56590706,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.040469208,0.43431997,0.066037736,0.068759342,0.61963807,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.5,0.034017595,0.4659423,0.132075472,0.209267564,0.611148347,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.541666667,0.032258064,0.40726864,0.169811321,0.165171898,0.534182306,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.070381232,0.208017984,0.254716981,0.266068759,0.42368494,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.090909091,0.236193331,0.462264151,0.440209268,0.284629133,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.09032258,0.445110528,0.424528302,0.099402093,0.164655943,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.174780058,0.400749344,0.471698113,0.090433483,0.100759607,0,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.75,0.208797654,0.281603597,0.188679245,0.108370703,0.102778035,0,1,6,0.071644803,0.234334358,0.023074317,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.015254343
0.791666667,0.197653959,0.126414387,0.452830189,0.494768311,0.198949955,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.127272727,0.135856126,0.537735849,0.335575486,0.345174263,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.102052786,0.294117647,0.603773585,0.517189836,0.499218052,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.075659824,0.496890221,0.433962264,0.192077728,0.635165326,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.04398827,0.470213563,0.320754717,0.085201794,0.713918678,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.036363637,0.475458973,0.29245283,0.134529148,0.721514745,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.033431085,0.382390408,0.273584906,0.417787743,0.648738628,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.039882698,0.204571,0.349056604,0.355754858,0.5032395,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.053372434,0.230947921,0.283018868,0.532137519,0.342381591,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.047507331,0.414012739,0.349056604,0.36696562,0.187444147,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.056891495,0.457699513,0.245283019,0.089686099,0.091041108,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.092668622,0.421431248,0.226415094,0.092675635,0.099307417,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.118475073,0.379617834,0.141509434,0.174887892,0.181523682,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.118475073,0.26002248,0.047169811,0.30941704,0.292560322,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.08914956,0.090221057,0.094339623,0.178624813,0.410857909,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.082111437,0.147321094,0.018867925,0.339312407,0.510835567,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.072140762,0.365979768,0.047169811,0.174140508,0.593386952,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.5,0.059237537,0.417684526,0.160377358,0.035874439,0.61963807,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.107331378,0.419482952,0.132075472,0.116591928,0.589030384,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.158357771,0.3795429,0.490566038,0.290732436,0.506702413,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.625,0.157184751,0.165155489,0.311320755,0.340059791,0.385165326,0,1,3,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.666666667,0.139002933,0.336980142,0.5,0.262331839,0.27256479,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.170674487,0.392356688,0.471698113,0.127055306,0.178006841,0,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.75,0.184750733,0.321843387,0.320754717,0.067264574,0.153820375,1,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.791666667,0.17829912,0.220906707,0.235849057,0.204035874,0.203753351,1,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
