hour,current_dir,wave_height,water_temp,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
1,0.547476852,0.255718475,0.257052888,0.089361702,0.277279522,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.540347222,0.248093842,0.228104744,0.05106383,0.141255605,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.501203704,0.240469209,0.216503388,0.059574468,0.226457399,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.287152778,0.262170088,0.219818061,0.10212766,0.250373692,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.123356481,0.28797654,0.208216706,0.114893617,0.439461883,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.0725,0.293841642,0.230425015,0.063829787,0.257847534,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.055300926,0.309677419,0.225453005,0.038297872,0.180866966,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.035671296,0.312609971,0.234789334,0.038297872,0.116591928,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.093217593,0.310263929,0.244070419,0.076595745,0.313901345,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.626018519,0.258064516,0.256997643,0.089361702,0.182361734,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.667824074,0.215249267,0.265892015,0.068085106,0.26980568,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.607314815,0.201759531,0.26340601,0.046808511,0.168161435,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.57125,0.203519062,0.272797584,0.034042553,0.079970105,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.535416667,0.188269795,0.261030495,0.025531915,0.092675635,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.558472222,0.210557185,0.240148055,0.05106383,0.214499253,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.506898148,0.228152493,0.236170448,0.076595745,0.23916293,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.293148148,0.28914956,0.231529906,0.068085106,0.301943199,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.139074074,0.301466275,0.266112994,0.059574468,0.232436472,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.113888889,0.279178886,0.291359753,0.038297872,0.085201794,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.110138889,0.270381232,0.289426193,0.025531915,0.065769806,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.101990741,0.26803519,0.282023424,0.038297872,0.117339312,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.45462963,0.241642229,0.277659104,0.068085106,0.134529148,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.629467593,0.194134897,0.283128315,0.072340426,0.435724963,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.580185185,0.182991202,0.287492634,0.072340426,0.19431988,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.564606481,0.158357771,0.27456541,0.034042553,0.140508221,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.548726852,0.173020528,0.26412419,0.029787234,0.183856502,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.517800926,0.152492669,0.249594873,0.038297872,0.07922272,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.506203704,0.156598241,0.231806129,0.05106383,0.11509716,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.255694444,0.167741935,0.224348115,0.085106383,0.390134529,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.112476852,0.185923754,0.244180907,0.089361702,0.353512706,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.071365741,0.213489736,0.239153654,0.042553191,0.186846039,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.053171296,0.188856305,0.241529169,0.034042553,0.07922272,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.044699074,0.150146627,0.251031232,0.034042553,0.095665172,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.030185185,0.141935484,0.262687832,0.089361702,0.215994021,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.506273148,0.148387097,0.27384723,0.072340426,0.290732436,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.599467593,0.121994135,0.281581467,0.059574468,0.219730942,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.57775463,0.107917888,0.290752062,0.059574468,0.17264574,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.568564815,0.113782991,0.278763995,0.038297872,0.150224215,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.529722222,0.095014663,0.257826311,0.029787234,0.116591928,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.625,0.550347222,0.117888563,0.242965527,0.05106383,0.116591928,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.666666667,0.488842593,0.120821115,0.240313789,0.085106383,0.402092676,0,1,14,0.038229376,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.016230178
0.708333333,0.246782407,0.125513196,0.256058486,0.09787234,0.272047833,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.138611111,0.133564383,0.295668827,0.085106383,0.2122571,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.089490741,0.146627566,0.292188421,0.080851064,0.167414051,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.087523148,0.173020528,0.290310106,0.05106383,0.139013453,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.08125,0.232258065,0.278598262,0.09787234,0.186846039,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.11400463,0.202932551,0.275615056,0.072340426,0.263826607,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.581134259,0.166568915,0.271637449,0.059574468,0.329596413,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.565787037,0.149560117,0.279150707,0.063829787,0.110612855,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.550833333,0.157771261,0.276333235,0.05106383,0.108370703,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.560300926,0.147800587,0.260312316,0.034042553,0.155455904,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.511990741,0.137243402,0.260809517,0.034042553,0.118086697,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.428611111,0.143695015,0.252191367,0.085106383,0.17264574,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.231574074,0.162463343,0.236225692,0.080851064,0.188340807,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.125300926,0.176539589,0.25246759,0.110638298,0.582212257,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.071435185,0.182991202,0.243738951,0.089361702,0.461883408,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.052106481,0.170674487,0.250092074,0.072340426,0.168161435,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.047083333,0.158944281,0.250975987,0.046808511,0.107623318,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.030972222,0.144281525,0.26412419,0.05106383,0.27877429,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.884490741,0.135483871,0.279095463,0.072340426,0.266816143,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.581435185,0.103225807,0.304839422,0.093617021,0.19431988,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.55025463,0.096774194,0.293072333,0.119148936,0.386397608,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.558819444,0.130205279,0.300364614,0.085106383,0.31838565,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.536203704,0.117888563,0.302905864,0.093617021,0.232436472,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.517384259,0.108504399,0.286442987,0.059574468,0.159192825,0,1,8,0.08249497,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.035023015
0.708333333,0.449884259,0.107331378,0.249152917,0.068085106,0.16367713,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.254259259,0.106744868,0.280366088,0.059574468,0.149476831,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.1375,0.104985338,0.29909399,0.068085106,0.233931241,0,1,9,0.052313883,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.022209717
0.833333333,0.103680556,0.096187684,0.292796111,0.072340426,0.373692078,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.088541667,0.096774194,0.292961845,0.063829787,0.151718984,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.061111111,0.09032258,0.288542281,0.080851064,0.186098655,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.26275463,0.079765396,0.29837581,0.089361702,0.272047833,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.764814815,0.071554252,0.297768121,0.093617021,0.400597907,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.619976852,0.068621701,0.299149234,0.059574468,0.130792227,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.558310185,0.065689149,0.294287714,0.068085106,0.286995516,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.573587963,0.068621701,0.28318356,0.042553191,0.294469357,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.529305556,0.062170088,0.264455657,0.063829787,0.304932735,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.456666667,0.065102639,0.271250737,0.085106383,0.388639761,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.325694444,0.099706745,0.26777033,0.080851064,0.2122571,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.151018519,0.100879765,0.269814378,0.10212766,0.210014948,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.088263889,0.08856305,0.253848704,0.068085106,0.25186846,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.05,0.096187684,0.277272393,0.046808511,0.159192825,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.031666667,0.136070381,0.283570271,0.068085106,0.252615845,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.097824074,0.156598241,0.279150707,0.174468085,0.935724963,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.796342593,0.13372434,0.284233206,0.204255319,0.428251121,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.723726852,0.104398827,0.296000295,0.157446809,0.298953662,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.551736111,0.092082111,0.304949912,0.076595745,0.280269058,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.554675926,0.080938416,0.298928256,0.089361702,0.230941704,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.536481481,0.092668622,0.300475103,0.089361702,0.20328849,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.491365741,0.085630499,0.298265321,0.080851064,0.26083707,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.48,0.08739003,0.292851355,0.106382979,0.511958146,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.316574074,0.083284457,0.298210076,0.05106383,0.136023916,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.145601852,0.118475073,0.288818504,0.09787234,0.277279522,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.090115741,0.131378299,0.283349293,0.089361702,0.283258595,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.074166667,0.194134897,0.284785651,0.10212766,0.322869955,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.067615741,0.290322581,0.280808043,0.076595745,0.168161435,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.08525463,0.316129033,0.282410136,0.093617021,0.220478326,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.333078704,0.316129033,0.281415734,0.085106383,0.207772795,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.614097222,0.300879765,0.277493371,0.046808511,0.149476831,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.622013889,0.272727273,0.287271656,0.063829787,0.19058296,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.534421296,0.258651026,0.291414997,0.038297872,0.094170404,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.555324074,0.278005865,0.278377284,0.034042553,0.224962631,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.468240741,0.320821114,0.27080878,0.05106383,0.26083707,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.316590909,0.337030125,0.271079981,0.076595745,0.310911809,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.510861111,0.070967742,0.331025339,0.085106383,0.19955157,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.189201389,0.085043988,0.315059664,0.09787234,0.360239163,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.10337963,0.060997068,0.313678551,0.059574468,0.319133034,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.071689815,0.070967742,0.343565852,0.038297872,0.136023916,1,1,9,0.052313883,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.022209717
0.708333333,0.07287037,0.071554252,0.373066441,0.034042553,0.077727952,0,1,9,0.052313883,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.022209717
0.75,0.056064815,0.055131965,0.377983206,0.072340426,0.274289985,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.490069444,0.057478006,0.378867119,0.106382979,0.417040359,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.667916667,0.028739003,0.414278875,0.09787234,0.400597907,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.572199074,0.02170088,0.400799204,0.09787234,0.58445441,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.587152778,0.024633431,0.365000736,0.059574468,0.326606876,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.542708333,0.02228739,0.332848409,0.025531915,0.095665172,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.519097222,0.02228739,0.319203005,0.05106383,0.213751868,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.455648148,0.02228739,0.319479228,0.10212766,0.405829596,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.235486111,0.032258064,0.320639364,0.127659574,0.429745889,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.107615741,0.046920821,0.322075722,0.106382979,0.453662182,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.068425926,0.056304985,0.33456099,0.05106383,0.189835575,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.052777778,0.070381232,0.338538598,0.025531915,0.101644245,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.047523148,0.073900293,0.33759944,0.046808511,0.215246637,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.586319444,0.069794722,0.362956688,0.110638298,0.573243647,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.252083333,0.073900293,0.367486741,0.076595745,0.355007474,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.606782408,0.055131965,0.363122422,0.046808511,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.566203704,0.049853372,0.365442693,0.046808511,0.144245142,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.550648148,0.040469208,0.378535651,0.029787234,0.068759342,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.551157408,0.034017595,0.345167944,0.034042553,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.531805556,0.032258064,0.331356806,0.055319149,0.165171898,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.457708333,0.070381232,0.332682675,0.076595745,0.266068759,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.215138889,0.090909091,0.367818208,0.085106383,0.440209268,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.146111111,0.09032258,0.397815999,0.05106383,0.099402093,0,1,9,0.052313883,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.022209717
0.708333333,0.110833333,0.174780058,0.397815999,0.025531915,0.090433483,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.098703704,0.208797654,0.379474809,0.034042553,0.108370703,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.410277778,0.197653959,0.373729375,0.089361702,0.494768311,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.712407407,0.127272727,0.386711844,0.068085106,0.335575486,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.615092593,0.102052786,0.396213907,0.10212766,0.517189836,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.588611111,0.075659824,0.386546111,0.063829787,0.192077728,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.570925926,0.04398827,0.375165734,0.029787234,0.085201794,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.542615741,0.036363637,0.355332941,0.017021277,0.134529148,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.521481481,0.033431085,0.338207131,0.080851064,0.417787743,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.430416667,0.039882698,0.339256777,0.089361702,0.355754858,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.190300926,0.053372434,0.33759944,0.093617021,0.532137519,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.098125,0.047507331,0.34500221,0.080851064,0.36696562,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.06212963,0.056891495,0.356161609,0.025531915,0.089686099,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.04912037,0.092668622,0.353730848,0.046808511,0.092675635,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.516574074,0.118475073,0.376602092,0.063829787,0.174887892,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.825555556,0.118475073,0.393396435,0.076595745,0.30941704,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.81125,0.08914956,0.399970536,0.072340426,0.178624813,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.654560185,0.082111437,0.405384502,0.05106383,0.339312407,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.560856481,0.072140762,0.392402033,0.029787234,0.174140508,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.555439815,0.059237537,0.394004125,0.017021277,0.035874439,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.547384259,0.107331378,0.372845463,0.055319149,0.116591928,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
